time,x,y,z,altitude
114.699,-1.870408,-0.126970,-0.011825,0.011825
114.707,-1.870427,-0.126889,-0.011851,0.011851
114.719,-1.870471,-0.126733,-0.011905,0.011905
114.727,-1.870495,-0.126658,-0.011932,0.011932
114.739,-1.870516,-0.126597,-0.011954,0.011954
114.747,-1.870538,-0.126539,-0.011976,0.011976
114.759,-1.870587,-0.126430,-0.012020,0.012020
114.767,-1.870613,-0.126386,-0.012030,0.012030
114.779,-1.870642,-0.126344,-0.012039,0.012039
114.787,-1.870672,-0.126303,-0.012049,0.012049
114.799,-1.870736,-0.126227,-0.012069,0.012069
114.807,-1.870755,-0.126196,-0.012063,0.012063
114.819,-1.870776,-0.126167,-0.012058,0.012058
114.827,-1.870798,-0.126140,-0.012053,0.012053
114.839,-1.870829,-0.126084,-0.012047,0.012047
114.847,-1.870837,-0.126054,-0.012045,0.012045
114.859,-1.870846,-0.126027,-0.012044,0.012044
114.867,-1.870857,-0.126000,-0.012043,0.012043
114.879,-1.870847,-0.125959,-0.012046,0.012046
114.887,-1.870845,-0.125941,-0.012048,0.012048
114.899,-1.870844,-0.125924,-0.012051,0.012051
114.907,-1.870829,-0.125908,-0.012065,0.012065
114.919,-1.870802,-0.125879,-0.012095,0.012095
114.927,-1.870792,-0.125867,-0.012110,0.012110
114.939,-1.870754,-0.125834,-0.012121,0.012121
114.947,-1.870718,-0.125803,-0.012131,0.012131
114.959,-1.870654,-0.125747,-0.012155,0.012155
114.967,-1.870611,-0.125708,-0.012157,0.012157
114.979,-1.870571,-0.125670,-0.012159,0.012159
114.987,-1.870534,-0.125635,-0.012163,0.012163
114.999,-1.870450,-0.125567,-0.012162,0.012162
115.008,-1.870404,-0.125535,-0.012158,0.012158
115.019,-1.870360,-0.125503,-0.012155,0.012155
115.027,-1.870319,-0.125474,-0.012152,0.012152
115.040,-1.870190,-0.125414,-0.012130,0.012130
115.047,-1.870129,-0.125387,-0.012120,0.012120
115.059,-1.870071,-0.125360,-0.012111,0.012111
115.067,-1.870016,-0.125336,-0.012102,0.012102
115.079,-1.869860,-0.125295,-0.012051,0.012051
115.087,-1.869786,-0.125276,-0.012027,0.012027
115.099,-1.869716,-0.125259,-0.012004,0.012004
115.107,-1.869626,-0.125240,-0.011965,0.011965
115.119,-1.869457,-0.125204,-0.011890,0.011890
115.127,-1.869377,-0.125188,-0.011855,0.011855
115.139,-1.869272,-0.125174,-0.011801,0.011801
115.147,-1.869172,-0.125161,-0.011750,0.011750
115.159,-1.869074,-0.125149,-0.011700,0.011700
115.167,-1.868980,-0.125138,-0.011652,0.011652
115.179,-1.868754,-0.125113,-0.011508,0.011508
115.187,-1.868647,-0.125102,-0.011439,0.011439
115.199,-1.868425,-0.125081,-0.011273,0.011273
115.207,-1.868311,-0.125070,-0.011176,0.011176
115.219,-1.868199,-0.125061,-0.011082,0.011082
115.227,-1.868091,-0.125053,-0.010991,0.010991
115.239,-1.867854,-0.125015,-0.010761,0.010761
115.247,-1.867741,-0.124998,-0.010650,0.010650
115.259,-1.867631,-0.124982,-0.010543,0.010543
115.267,-1.867505,-0.124965,-0.010412,0.010412
115.279,-1.867265,-0.124933,-0.010158,0.010158
115.287,-1.867149,-0.124918,-0.010036,0.010036
115.299,-1.867021,-0.124879,-0.009895,0.009895
115.307,-1.866897,-0.124841,-0.009758,0.009758
115.319,-1.866660,-0.124770,-0.009495,0.009495
115.327,-1.866547,-0.124737,-0.009369,0.009369
115.339,-1.866431,-0.124692,-0.009226,0.009226
115.347,-1.866319,-0.124649,-0.009087,0.009087
115.359,-1.866103,-0.124566,-0.008817,0.008817
115.367,-1.865986,-0.124538,-0.008666,0.008666
115.379,-1.865873,-0.124511,-0.008520,0.008520
115.387,-1.865762,-0.124485,-0.008397,0.008397
115.399,-1.865527,-0.124443,-0.008142,0.008142
115.408,-1.865403,-0.124426,-0.008009,0.008009
115.419,-1.865283,-0.124409,-0.007880,0.007880
115.427,-1.865165,-0.124393,-0.007753,0.007753
115.439,-1.865037,-0.124381,-0.007604,0.007604
115.447,-1.864912,-0.124370,-0.007467,0.007467
115.459,-1.864671,-0.124351,-0.007202,0.007202
115.467,-1.864544,-0.124344,-0.007053,0.007053
115.479,-1.864421,-0.124337,-0.006907,0.006907
115.487,-1.864301,-0.124332,-0.006765,0.006765
115.499,-1.864072,-0.124327,-0.006471,0.006471
115.507,-1.863963,-0.124329,-0.006321,0.006321
115.519,-1.863857,-0.124331,-0.006174,0.006174
115.527,-1.863753,-0.124333,-0.006031,0.006031
115.539,-1.863541,-0.124330,-0.005714,0.005714
115.547,-1.863439,-0.124329,-0.005560,0.005560
115.559,-1.863238,-0.124336,-0.005237,0.005237
115.567,-1.863140,-0.124344,-0.005068,0.005068
115.579,-1.863043,-0.124353,-0.004903,0.004903
115.587,-1.862949,-0.124361,-0.004741,0.004741
115.599,-1.862746,-0.124384,-0.004385,0.004385
115.607,-1.862639,-0.124397,-0.004191,0.004191
115.619,-1.862533,-0.124411,-0.004001,0.004001
115.627,-1.862430,-0.124424,-0.003814,0.003814
115.639,-1.862215,-0.124430,-0.003375,0.003375
115.647,-1.862111,-0.124434,-0.003162,0.003162
115.659,-1.862010,-0.124439,-0.002954,0.002954
115.667,-1.861896,-0.124426,-0.002718,0.002718
115.679,-1.861676,-0.124403,-0.002262,0.002262
115.687,-1.861569,-0.124392,-0.002041,0.002041
115.699,-1.861455,-0.124367,-0.001796,0.001796
115.707,-1.861343,-0.124343,-0.001556,0.001556
115.719,-1.861126,-0.124296,-0.001091,0.001091
115.727,-1.861011,-0.124254,-0.000852,0.000852
115.739,-1.860898,-0.124213,-0.000619,0.000619
115.747,-1.860788,-0.124172,-0.000391,0.000391
115.759,-1.860680,-0.124132,-0.000168,0.000168
115.767,-1.860575,-0.124074,0.000045,-0.000045
115.779,-1.860372,-0.123959,0.000458,-0.000458
115.787,-1.860273,-0.123904,0.000658,-0.000658
115.799,-1.860065,-0.123770,0.001048,-0.001048
115.807,-1.859964,-0.123704,0.001236,-0.001236
115.819,-1.859865,-0.123639,0.001422,-0.001422
115.827,-1.859764,-0.123578,0.001603,-0.001603
115.839,-1.859568,-0.123456,0.001954,-0.001954
115.847,-1.859473,-0.123397,0.002124,-0.002124
115.859,-1.859379,-0.123339,0.002291,-0.002291
115.867,-1.859285,-0.123284,0.002447,-0.002447
115.879,-1.859102,-0.123178,0.002749,-0.002749
115.887,-1.859012,-0.123125,0.002896,-0.002896
115.899,-1.858917,-0.123082,0.003044,-0.003044
115.907,-1.858823,-0.123039,0.003190,-0.003190
115.919,-1.858641,-0.122956,0.003472,-0.003472
115.927,-1.858546,-0.122914,0.003610,-0.003610
115.939,-1.858453,-0.122873,0.003744,-0.003744
115.947,-1.858362,-0.122833,0.003876,-0.003876
115.960,-1.858182,-0.122756,0.004126,-0.004126
115.967,-1.858094,-0.122719,0.004246,-0.004246
115.979,-1.858009,-0.122682,0.004363,-0.004363
115.987,-1.857925,-0.122647,0.004462,-0.004462
115.999,-1.857720,-0.122590,0.004657,-0.004657
116.007,-1.857620,-0.122563,0.004752,-0.004752
116.019,-1.857523,-0.122536,0.004844,-0.004844
116.027,-1.857406,-0.122509,0.004931,-0.004931
116.039,-1.857178,-0.122458,0.005090,-0.005090
116.047,-1.857068,-0.122433,0.005163,-0.005163
116.060,-1.856948,-0.122409,0.005223,-0.005223
116.067,-1.856830,-0.122386,0.005282,-0.005282
116.079,-1.856599,-0.122342,0.005397,-0.005397
116.087,-1.856494,-0.122329,0.005441,-0.005441
116.099,-1.856391,-0.122318,0.005483,-0.005483
116.107,-1.856290,-0.122308,0.005522,-0.005522
116.119,-1.856091,-0.122290,0.005597,-0.005597
116.127,-1.856014,-0.122283,0.005617,-0.005617
116.139,-1.855938,-0.122277,0.005638,-0.005638
116.147,-1.855864,-0.122271,0.005657,-0.005657
116.159,-1.855790,-0.122266,0.005677,-0.005677
116.167,-1.855731,-0.122272,0.005672,-0.005672
116.179,-1.855617,-0.122286,0.005664,-0.005664
116.187,-1.855562,-0.122293,0.005659,-0.005659
116.199,-1.855487,-0.122302,0.005623,-0.005623
116.207,-1.855450,-0.122308,0.005606,-0.005606
116.219,-1.855413,-0.122313,0.005588,-0.005588
116.227,-1.855389,-0.122314,0.005560,-0.005560
116.239,-1.855341,-0.122316,0.005504,-0.005504
116.247,-1.855318,-0.122318,0.005477,-0.005477
116.259,-1.855308,-0.122319,0.005442,-0.005442
116.267,-1.855298,-0.122321,0.005408,-0.005408
116.279,-1.855277,-0.122326,0.005339,-0.005339
116.287,-1.855272,-0.122329,0.005301,-0.005301
116.299,-1.855267,-0.122332,0.005262,-0.005262
116.307,-1.855262,-0.122336,0.005224,-0.005224
116.319,-1.855250,-0.122355,0.005154,-0.005154
116.327,-1.855244,-0.122370,0.005123,-0.005123
116.339,-1.855238,-0.122385,0.005092,-0.005092
116.347,-1.855231,-0.122401,0.005040,-0.005040
116.359,-1.855191,-0.122445,0.004957,-0.004957
116.367,-1.855171,-0.122467,0.004916,-0.004916
116.379,-1.855151,-0.122489,0.004876,-0.004876
116.387,-1.855132,-0.122512,0.004837,-0.004837
116.399,-1.855087,-0.122586,0.004791,-0.004791
116.408,-1.855065,-0.122623,0.004767,-0.004767
116.419,-1.855043,-0.122660,0.004744,-0.004744
116.427,-1.855001,-0.122714,0.004731,-0.004731
116.439,-1.854917,-0.122823,0.004705,-0.004705
116.447,-1.854876,-0.122877,0.004691,-0.004691
116.459,-1.854831,-0.122950,0.004690,-0.004690
116.467,-1.854787,-0.123022,0.004688,-0.004688
116.479,-1.854701,-0.123164,0.004683,-0.004683
116.487,-1.854654,-0.123230,0.004693,-0.004693
116.499,-1.854607,-0.123296,0.004703,-0.004703
116.507,-1.854561,-0.123361,0.004712,-0.004712
116.519,-1.854471,-0.123473,0.004736,-0.004736
116.527,-1.854429,-0.123520,0.004751,-0.004751
116.539,-1.854387,-0.123568,0.004766,-0.004766
116.547,-1.854346,-0.123616,0.004780,-0.004780
116.559,-1.854265,-0.123695,0.004808,-0.004808
116.567,-1.854226,-0.123735,0.004821,-0.004821
116.579,-1.854187,-0.123776,0.004833,-0.004833
116.587,-1.854144,-0.123824,0.004851,-0.004851
116.599,-1.854059,-0.123923,0.004887,-0.004887
116.607,-1.854017,-0.123972,0.004904,-0.004904
116.619,-1.853973,-0.124027,0.004921,-0.004921
116.627,-1.853929,-0.124082,0.004938,-0.004938
116.639,-1.853843,-0.124193,0.004966,-0.004966
116.647,-1.853802,-0.124249,0.004978,-0.004978
116.659,-1.853771,-0.124309,0.004989,-0.004989
116.667,-1.853741,-0.124369,0.004998,-0.004998
116.679,-1.853681,-0.124489,0.005016,-0.005016
116.687,-1.853642,-0.124533,0.005021,-0.005021
116.699,-1.853603,-0.124577,0.005026,-0.005026
116.708,-1.853566,-0.124621,0.005020,-0.005020
116.719,-1.853529,-0.124665,0.005015,-0.005015
116.727,-1.853475,-0.124679,0.005020,-0.005020
116.739,-1.853368,-0.124709,0.005032,-0.005032
116.747,-1.853316,-0.124725,0.005037,-0.005037
116.759,-1.853136,-0.124727,0.005060,-0.005060
116.767,-1.853048,-0.124730,0.005067,-0.005067
116.779,-1.852963,-0.124732,0.005073,-0.005073
116.787,-1.852844,-0.124729,0.005091,-0.005091
116.799,-1.852613,-0.124723,0.005124,-0.005124
116.807,-1.852501,-0.124721,0.005140,-0.005140
116.819,-1.852361,-0.124725,0.005162,-0.005162
116.827,-1.852222,-0.124729,0.005184,-0.005184
116.839,-1.852086,-0.124734,0.005206,-0.005206
116.847,-1.851951,-0.124740,0.005227,-0.005227
116.859,-1.851640,-0.124751,0.005294,-0.005294
116.867,-1.851489,-0.124757,0.005326,-0.005326
116.879,-1.851165,-0.124764,0.005407,-0.005407
116.887,-1.850994,-0.124765,0.005455,-0.005455
116.899,-1.850825,-0.124767,0.005501,-0.005501
116.907,-1.850659,-0.124768,0.005546,-0.005546
116.919,-1.850303,-0.124763,0.005648,-0.005648
116.927,-1.850113,-0.124757,0.005705,-0.005705
116.939,-1.849926,-0.124751,0.005760,-0.005760
116.947,-1.849742,-0.124745,0.005810,-0.005810
116.960,-1.849328,-0.124708,0.005916,-0.005916
116.967,-1.849126,-0.124690,0.005968,-0.005968
116.979,-1.848926,-0.124674,0.006020,-0.006020
116.987,-1.848713,-0.124647,0.006078,-0.006078
116.999,-1.848296,-0.124596,0.006192,-0.006192
117.007,-1.848091,-0.124572,0.006247,-0.006247
117.019,-1.847877,-0.124547,0.006305,-0.006305
117.027,-1.847666,-0.124522,0.006362,-0.006362
117.039,-1.847252,-0.124478,0.006474,-0.006474
117.047,-1.847040,-0.124441,0.006531,-0.006531
117.059,-1.846831,-0.124405,0.006587,-0.006587
117.067,-1.846624,-0.124371,0.006640,-0.006640
117.079,-1.846227,-0.124291,0.006752,-0.006752
117.087,-1.846035,-0.124245,0.006809,-0.006809
117.099,-1.845846,-0.124201,0.006866,-0.006866
117.107,-1.845659,-0.124158,0.006922,-0.006922
117.119,-1.845484,-0.124102,0.006982,-0.006982
117.127,-1.845311,-0.124048,0.007038,-0.007038
117.139,-1.844971,-0.123944,0.007148,-0.007148
117.147,-1.844822,-0.123882,0.007205,-0.007205
117.159,-1.844528,-0.123761,0.007316,-0.007316
117.167,-1.844383,-0.123703,0.007371,-0.007371
117.179,-1.844239,-0.123646,0.007425,-0.007425
117.187,-1.844115,-0.123579,0.007470,-0.007470
117.199,-1.843871,-0.123448,0.007560,-0.007560
117.207,-1.843750,-0.123384,0.007604,-0.007604
117.219,-1.843650,-0.123312,0.007649,-0.007649
117.227,-1.843551,-0.123241,0.007693,-0.007693
117.239,-1.843353,-0.123105,0.007781,-0.007781
117.247,-1.843269,-0.123023,0.007825,-0.007825
117.259,-1.843186,-0.122943,0.007869,-0.007869
117.267,-1.843103,-0.122864,0.007913,-0.007913
117.279,-1.843021,-0.122787,0.007956,-0.007956
117.287,-1.842952,-0.122694,0.007984,-0.007984
117.299,-1.842816,-0.122516,0.008040,-0.008040
117.307,-1.842747,-0.122428,0.008053,-0.008053
117.319,-1.842636,-0.122218,0.008061,-0.008061
117.327,-1.842580,-0.122117,0.008067,-0.008067
117.339,-1.842524,-0.122017,0.008072,-0.008072
117.347,-1.842482,-0.121910,0.008059,-0.008059
117.359,-1.842397,-0.121702,0.008035,-0.008035
117.367,-1.842354,-0.121601,0.008024,-0.008024
117.379,-1.842325,-0.121487,0.008004,-0.008004
117.387,-1.842296,-0.121375,0.007985,-0.007985
117.399,-1.842236,-0.121159,0.007951,-0.007951
117.407,-1.842215,-0.121039,0.007920,-0.007920
117.419,-1.842192,-0.120922,0.007890,-0.007890
117.427,-1.842169,-0.120806,0.007849,-0.007849
117.439,-1.842120,-0.120581,0.007773,-0.007773
117.447,-1.842104,-0.120444,0.007725,-0.007725
117.459,-1.842088,-0.120310,0.007680,-0.007680
117.467,-1.842071,-0.120178,0.007635,-0.007635
117.479,-1.842026,-0.119893,0.007523,-0.007523
117.487,-1.841998,-0.119741,0.007455,-0.007455
117.499,-1.841969,-0.119591,0.007389,-0.007389
117.507,-1.841939,-0.119445,0.007326,-0.007326
117.519,-1.841871,-0.119117,0.007181,-0.007181
117.527,-1.841836,-0.118957,0.007113,-0.007113
117.539,-1.841801,-0.118800,0.007047,-0.007047
117.547,-1.841763,-0.118626,0.006976,-0.006976
117.559,-1.841684,-0.118287,0.006842,-0.006842
117.567,-1.841644,-0.118122,0.006779,-0.006779
117.579,-1.841605,-0.117948,0.006720,-0.006720
117.587,-1.841566,-0.117777,0.006663,-0.006663
117.599,-1.841486,-0.117442,0.006556,-0.006556
117.607,-1.841450,-0.117263,0.006515,-0.006515
117.619,-1.841414,-0.117087,0.006476,-0.006476
117.627,-1.841378,-0.116913,0.006439,-0.006439
117.639,-1.841340,-0.116743,0.006403,-0.006403
117.647,-1.841303,-0.116560,0.006376,-0.006376
117.660,-1.841224,-0.116203,0.006327,-0.006327
117.667,-1.841183,-0.116028,0.006292,-0.006292
117.679,-1.841130,-0.115668,0.006262,-0.006262
117.687,-1.841102,-0.115492,0.006248,-0.006248
117.699,-1.841074,-0.115320,0.006236,-0.006236
117.707,-1.841044,-0.115149,0.006224,-0.006224
117.719,-1.840988,-0.114785,0.006226,-0.006226
117.727,-1.840958,-0.114607,0.006228,-0.006228
117.739,-1.840928,-0.114431,0.006231,-0.006231
117.747,-1.840896,-0.114247,0.006248,-0.006248
117.759,-1.840831,-0.113885,0.006285,-0.006285
117.767,-1.840797,-0.113708,0.006305,-0.006305
117.779,-1.840772,-0.113540,0.006326,-0.006326
117.787,-1.840747,-0.113375,0.006348,-0.006348
117.799,-1.840722,-0.113213,0.006370,-0.006370
117.807,-1.840695,-0.113053,0.006394,-0.006394
117.819,-1.840658,-0.112745,0.006444,-0.006444
117.827,-1.840638,-0.112594,0.006471,-0.006471
117.839,-1.840617,-0.112445,0.006497,-0.006497
117.847,-1.840593,-0.112297,0.006502,-0.006502
117.860,-1.840543,-0.112009,0.006513,-0.006513
117.867,-1.840517,-0.111868,0.006520,-0.006520
117.879,-1.840478,-0.111569,0.006527,-0.006527
117.887,-1.840457,-0.111423,0.006531,-0.006531
117.899,-1.840435,-0.111279,0.006536,-0.006536
117.907,-1.840415,-0.111127,0.006545,-0.006545
117.919,-1.840372,-0.110829,0.006567,-0.006567
117.927,-1.840349,-0.110683,0.006578,-0.006578
117.940,-1.840340,-0.110533,0.006605,-0.006605
117.947,-1.840331,-0.110384,0.006632,-0.006632
117.959,-1.840309,-0.110094,0.006680,-0.006680
117.967,-1.840296,-0.109952,0.006701,-0.006701
117.979,-1.840293,-0.109797,0.006736,-0.006736
117.987,-1.840289,-0.109645,0.006771,-0.006771
117.999,-1.840276,-0.109345,0.006843,-0.006843
118.007,-1.840281,-0.109195,0.006889,-0.006889
118.019,-1.840283,-0.109046,0.006934,-0.006934
118.027,-1.840284,-0.108899,0.006979,-0.006979
118.039,-1.840284,-0.108755,0.007024,-0.007024
118.047,-1.840293,-0.108603,0.007071,-0.007071
118.059,-1.840306,-0.108306,0.007165,-0.007165
118.067,-1.840310,-0.108161,0.007211,-0.007211
118.079,-1.840349,-0.107886,0.007288,-0.007288
118.087,-1.840366,-0.107750,0.007326,-0.007326
118.099,-1.840381,-0.107616,0.007363,-0.007363
118.107,-1.840407,-0.107471,0.007393,-0.007393
118.119,-1.840453,-0.107185,0.007454,-0.007454
118.127,-1.840474,-0.107045,0.007485,-0.007485
118.139,-1.840505,-0.106892,0.007516,-0.007516
118.147,-1.840534,-0.106742,0.007547,-0.007547
118.159,-1.840588,-0.106445,0.007608,-0.007608
118.167,-1.840631,-0.106272,0.007646,-0.007646
118.179,-1.840672,-0.106101,0.007683,-0.007683
118.187,-1.840711,-0.105933,0.007720,-0.007720
118.199,-1.840749,-0.105766,0.007758,-0.007758
118.207,-1.840808,-0.105573,0.007789,-0.007789
118.219,-1.840919,-0.105195,0.007852,-0.007852
118.227,-1.840972,-0.105008,0.007884,-0.007884
118.239,-1.841024,-0.104824,0.007916,-0.007916
118.247,-1.841071,-0.104614,0.007935,-0.007935
118.260,-1.841160,-0.104202,0.007973,-0.007973
118.267,-1.841202,-0.103999,0.007992,-0.007992
118.279,-1.841307,-0.103534,0.007988,-0.007988
118.287,-1.841357,-0.103305,0.007987,-0.007987
118.299,-1.841406,-0.103078,0.007987,-0.007987
118.307,-1.841470,-0.102829,0.007957,-0.007957
118.319,-1.841593,-0.102340,0.007900,-0.007900
118.327,-1.841652,-0.102100,0.007873,-0.007873
118.339,-1.841737,-0.101843,0.007810,-0.007810
118.347,-1.841820,-0.101590,0.007747,-0.007747
118.359,-1.841983,-0.101093,0.007627,-0.007627
118.367,-1.842083,-0.100831,0.007533,-0.007533
118.379,-1.842181,-0.100573,0.007442,-0.007442
118.387,-1.842277,-0.100317,0.007345,-0.007345
118.399,-1.842488,-0.099802,0.007122,-0.007122
118.408,-1.842603,-0.099542,0.006996,-0.006996
118.419,-1.842715,-0.099285,0.006871,-0.006871
118.427,-1.842826,-0.099031,0.006750,-0.006750
118.439,-1.843075,-0.098506,0.006435,-0.006435
118.447,-1.843196,-0.098247,0.006283,-0.006283
118.460,-1.843315,-0.097991,0.006135,-0.006135
118.467,-1.843441,-0.097744,0.005963,-0.005963
118.479,-1.843687,-0.097256,0.005631,-0.005631
118.487,-1.843807,-0.097015,0.005470,-0.005470
118.499,-1.843926,-0.096776,0.005311,-0.005311
118.507,-1.844052,-0.096545,0.005140,-0.005140
118.519,-1.844300,-0.096089,0.004808,-0.004808
118.527,-1.844420,-0.095862,0.004648,-0.004648
118.539,-1.844544,-0.095634,0.004469,-0.004469
118.547,-1.844667,-0.095408,0.004294,-0.004294
118.559,-1.844905,-0.094958,0.003941,-0.003941
118.567,-1.845025,-0.094746,0.003734,-0.003734
118.579,-1.845143,-0.094535,0.003531,-0.003531
118.587,-1.845259,-0.094326,0.003333,-0.003333
118.599,-1.845373,-0.094117,0.003139,-0.003139
118.607,-1.845476,-0.093916,0.002919,-0.002919
118.619,-1.845678,-0.093518,0.002492,-0.002492
118.627,-1.845777,-0.093320,0.002285,-0.002285
118.639,-1.845950,-0.092922,0.001848,-0.001848
118.647,-1.846035,-0.092724,0.001637,-0.001637
118.660,-1.846118,-0.092527,0.001429,-0.001429
118.667,-1.846189,-0.092332,0.001218,-0.001218
118.679,-1.846330,-0.091946,0.000808,-0.000808
118.687,-1.846399,-0.091753,0.000609,-0.000609
118.699,-1.846456,-0.091566,0.000410,-0.000410
118.707,-1.846512,-0.091380,0.000216,-0.000216
118.719,-1.846622,-0.091011,-0.000163,0.000163
118.727,-1.846638,-0.090820,-0.000349,0.000349
118.739,-1.846655,-0.090630,-0.000532,0.000532
118.747,-1.846671,-0.090440,-0.000719,0.000719
118.759,-1.846705,-0.090063,-0.001082,0.001082
118.767,-1.846681,-0.089882,-0.001272,0.001272
118.779,-1.846657,-0.089701,-0.001459,0.001459
118.787,-1.846634,-0.089521,-0.001641,0.001641
118.799,-1.846612,-0.089342,-0.001820,0.001820
118.807,-1.846557,-0.089166,-0.002013,0.002013
118.819,-1.846450,-0.088815,-0.002386,0.002386
118.827,-1.846398,-0.088641,-0.002567,0.002567
118.839,-1.846274,-0.088289,-0.002947,0.002947
118.847,-1.846214,-0.088114,-0.003130,0.003130
118.859,-1.846156,-0.087940,-0.003311,0.003311
118.867,-1.846084,-0.087767,-0.003502,0.003502
118.879,-1.845944,-0.087421,-0.003872,0.003872
118.887,-1.845877,-0.087248,-0.004052,0.004052
118.899,-1.845797,-0.087075,-0.004235,0.004235
118.907,-1.845719,-0.086902,-0.004414,0.004414
118.919,-1.845568,-0.086555,-0.004768,0.004768
118.927,-1.845498,-0.086377,-0.004951,0.004951
118.939,-1.845429,-0.086198,-0.005130,0.005130
118.947,-1.845362,-0.086020,-0.005306,0.005306
118.959,-1.845233,-0.085658,-0.005649,0.005649
118.967,-1.845170,-0.085474,-0.005816,0.005816
118.979,-1.845109,-0.085291,-0.005981,0.005981
118.987,-1.845050,-0.085107,-0.006144,0.006144
118.999,-1.844937,-0.084717,-0.006460,0.006460
119.008,-1.844883,-0.084522,-0.006613,0.006613
119.019,-1.844830,-0.084327,-0.006764,0.006764
119.027,-1.844777,-0.084133,-0.006911,0.006911
119.040,-1.844684,-0.083722,-0.007215,0.007215
119.047,-1.844639,-0.083517,-0.007362,0.007362
119.059,-1.844595,-0.083312,-0.007507,0.007507
119.067,-1.844561,-0.083105,-0.007666,0.007666
119.079,-1.844496,-0.082693,-0.007973,0.007973
119.087,-1.844465,-0.082486,-0.008123,0.008123
119.099,-1.844439,-0.082274,-0.008281,0.008281
119.107,-1.844414,-0.082061,-0.008460,0.008460
119.119,-1.844366,-0.081636,-0.008807,0.008807
119.127,-1.844355,-0.081442,-0.008991,0.008991
119.139,-1.844345,-0.081248,-0.009171,0.009171
119.147,-1.844335,-0.081053,-0.009347,0.009347
119.159,-1.844327,-0.080671,-0.009700,0.009700
119.167,-1.844327,-0.080485,-0.009876,0.009876
119.179,-1.844329,-0.080299,-0.010049,0.010049
119.187,-1.844330,-0.080111,-0.010219,0.010219
119.199,-1.844333,-0.079764,-0.010555,0.010555
119.207,-1.844335,-0.079588,-0.010718,0.010718
119.219,-1.844338,-0.079411,-0.010878,0.010878
119.227,-1.844346,-0.079247,-0.011047,0.011047
119.239,-1.844364,-0.078914,-0.011376,0.011376
119.247,-1.844373,-0.078745,-0.011536,0.011536
119.259,-1.844375,-0.078591,-0.011703,0.011703
119.267,-1.844378,-0.078434,-0.011867,0.011867
119.279,-1.844386,-0.078117,-0.012184,0.012184
119.287,-1.844390,-0.077956,-0.012338,0.012338
119.299,-1.844394,-0.077801,-0.012505,0.012505
119.307,-1.844398,-0.077644,-0.012669,0.012669
119.319,-1.844407,-0.077327,-0.012990,0.012990
119.327,-1.844419,-0.077193,-0.013160,0.013160
119.339,-1.844430,-0.077058,-0.013327,0.013327
119.347,-1.844441,-0.076921,-0.013491,0.013491
119.359,-1.844453,-0.076782,-0.013651,0.013651
119.367,-1.844468,-0.076665,-0.013812,0.013812
119.379,-1.844498,-0.076425,-0.014125,0.014125
119.387,-1.844513,-0.076301,-0.014277,0.014277
119.399,-1.844528,-0.076126,-0.014573,0.014573
119.408,-1.844537,-0.076034,-0.014720,0.014720
119.419,-1.844545,-0.075939,-0.014863,0.014863
119.427,-1.844552,-0.075886,-0.015000,0.015000
119.439,-1.844567,-0.075770,-0.015266,0.015266
119.447,-1.844575,-0.075707,-0.015396,0.015396
119.459,-1.844584,-0.075689,-0.015517,0.015517
119.467,-1.844592,-0.075667,-0.015636,0.015636
119.479,-1.844611,-0.075613,-0.015869,0.015869
119.487,-1.844631,-0.075627,-0.015978,0.015978
119.499,-1.844651,-0.075636,-0.016085,0.016085
119.507,-1.844671,-0.075641,-0.016190,0.016190
119.519,-1.844712,-0.075682,-0.016404,0.016404
119.527,-1.844734,-0.075718,-0.016513,0.016513
119.539,-1.844756,-0.075749,-0.016620,0.016620
119.547,-1.844777,-0.075775,-0.016726,0.016726
119.559,-1.844825,-0.075856,-0.016926,0.016926
119.567,-1.844851,-0.075909,-0.017022,0.017022
119.579,-1.844877,-0.075957,-0.017116,0.017116
119.587,-1.844903,-0.076002,-0.017223,0.017223
119.599,-1.844939,-0.076160,-0.017448,0.017448
119.608,-1.844957,-0.076231,-0.017556,0.017556
119.619,-1.844975,-0.076297,-0.017663,0.017663
119.627,-1.844993,-0.076387,-0.017776,0.017776
119.639,-1.845010,-0.076473,-0.017886,0.017886
119.647,-1.845028,-0.076553,-0.017996,0.017996
119.659,-1.845083,-0.076731,-0.018220,0.018220
119.667,-1.845120,-0.076828,-0.018334,0.018334
119.679,-1.845193,-0.077006,-0.018558,0.018558
119.687,-1.845250,-0.077112,-0.018690,0.018690
119.699,-1.845306,-0.077213,-0.018821,0.018821
119.707,-1.845361,-0.077308,-0.018949,0.018949
119.719,-1.845475,-0.077513,-0.019228,0.019228
119.727,-1.845533,-0.077621,-0.019377,0.019377
119.739,-1.845590,-0.077724,-0.019523,0.019523
119.747,-1.845648,-0.077822,-0.019667,0.019667
119.760,-1.845703,-0.077952,-0.019825,0.019825
119.767,-1.845759,-0.078076,-0.019979,0.019979
119.779,-1.845869,-0.078306,-0.020280,0.020280
119.787,-1.845917,-0.078445,-0.020448,0.020448
119.799,-1.846014,-0.078705,-0.020774,0.020774
119.807,-1.846061,-0.078826,-0.020933,0.020933
119.819,-1.846109,-0.078940,-0.021089,0.021089
119.827,-1.846156,-0.079087,-0.021285,0.021285
119.839,-1.846251,-0.079362,-0.021666,0.021666
119.847,-1.846297,-0.079490,-0.021852,0.021852
119.859,-1.846348,-0.079650,-0.022065,0.022065
119.867,-1.846399,-0.079802,-0.022275,0.022275
