time,x,y,z,altitude
43.680,-0.368466,1.228579,-4.996360,4.996360
43.692,-0.366452,1.205381,-4.996684,4.996684
43.700,-0.364412,1.182344,-4.996986,4.996986
43.712,-0.360251,1.136752,-4.997542,4.997542
43.720,-0.358237,1.114653,-4.997838,4.997838
43.732,-0.356196,1.092710,-4.998113,4.998113
43.740,-0.354129,1.070924,-4.998367,4.998367
43.752,-0.350016,1.028270,-4.998858,4.998858
43.760,-0.347969,1.007396,-4.999095,4.999095
43.772,-0.345898,0.986676,-4.999310,4.999310
43.780,-0.343801,0.966110,-4.999506,4.999506
43.792,-0.339695,0.926293,-4.999916,4.999916
43.800,-0.337605,0.906609,-5.000090,5.000090
43.812,-0.335491,0.887075,-5.000243,5.000243
43.820,-0.333354,0.867692,-5.000375,5.000375
43.832,-0.329190,0.830162,-5.000668,5.000668
43.840,-0.327072,0.811615,-5.000784,5.000784
43.852,-0.324932,0.793214,-5.000882,5.000882
43.860,-0.322847,0.775340,-5.000997,5.000997
43.872,-0.318610,0.740017,-5.001168,5.001168
43.880,-0.316457,0.722568,-5.001219,5.001219
43.892,-0.314367,0.705613,-5.001282,5.001282
43.900,-0.312255,0.688795,-5.001326,5.001326
43.912,-0.307963,0.655570,-5.001360,5.001360
43.920,-0.305861,0.639501,-5.001384,5.001384
43.932,-0.303738,0.623564,-5.001388,5.001388
43.940,-0.301593,0.607761,-5.001376,5.001376
43.952,-0.297306,0.576889,-5.001328,5.001328
43.960,-0.295164,0.561816,-5.001292,5.001292
43.972,-0.293001,0.546872,-5.001240,5.001240
43.980,-0.290819,0.532058,-5.001170,5.001170
43.992,-0.286526,0.503442,-5.001058,5.001058
44.000,-0.284351,0.489323,-5.000983,5.000983
44.012,-0.282156,0.475329,-5.000892,5.000892
44.020,-0.280008,0.461762,-5.000818,5.000818
44.032,-0.275654,0.434991,-5.000625,5.000625
44.040,-0.273450,0.421788,-5.000505,5.000505
44.052,-0.271293,0.408987,-5.000410,5.000410
44.060,-0.269118,0.396305,-5.000298,5.000298
44.072,-0.264714,0.371293,-5.000049,5.000049
44.080,-0.262486,0.358964,-4.999903,4.999903
44.092,-0.260307,0.347012,-4.999777,4.999777
44.100,-0.258110,0.335174,-4.999638,4.999638
44.112,-0.253666,0.311840,-4.999316,4.999316
44.120,-0.251485,0.300592,-4.999176,4.999176
44.132,-0.249288,0.289454,-4.999022,4.999022
44.140,-0.247074,0.278426,-4.998856,4.998856
44.152,-0.242644,0.256929,-4.998523,4.998523
44.160,-0.240429,0.246457,-4.998356,4.998356
44.172,-0.238197,0.236092,-4.998177,4.998177
44.180,-0.235950,0.225833,-4.997986,4.997986
44.192,-0.231516,0.206071,-4.997671,4.997671
44.200,-0.229277,0.196345,-4.997495,4.997495
44.212,-0.227023,0.186724,-4.997308,4.997308
44.220,-0.224791,0.177422,-4.997153,4.997153
44.232,-0.220286,0.159117,-4.996808,4.996808
44.240,-0.218013,0.150115,-4.996624,4.996624
44.252,-0.215753,0.141424,-4.996479,4.996479
44.260,-0.213480,0.132830,-4.996321,4.996321
44.272,-0.208896,0.115929,-4.995968,4.995968
44.280,-0.206612,0.107814,-4.995815,4.995815
44.292,-0.204315,0.099792,-4.995649,4.995649
44.300,-0.202006,0.091862,-4.995465,4.995465
44.312,-0.197373,0.076448,-4.995054,4.995054
44.320,-0.195049,0.068952,-4.994809,4.994809
44.332,-0.192712,0.061531,-4.994516,4.994516
44.340,-0.190362,0.054179,-4.994172,4.994172
44.352,-0.185643,0.039804,-4.993347,4.993347
44.360,-0.183274,0.032751,-4.992778,4.992778
44.372,-0.180891,0.025719,-4.992028,4.992028
44.380,-0.178492,0.018710,-4.991143,4.991143
44.392,-0.173689,0.005004,-4.989106,4.989106
44.400,-0.171265,-0.001826,-4.987965,4.987965
44.412,-0.168825,-0.008645,-4.986755,4.986755
44.420,-0.166392,-0.015363,-4.985464,4.985464
44.432,-0.161481,-0.028810,-4.982701,4.982701
44.440,-0.159003,-0.035549,-4.981225,4.981225
44.452,-0.156525,-0.042227,-4.979668,4.979668
44.460,-0.154032,-0.048927,-4.978045,4.978045
44.472,-0.149004,-0.062407,-4.974602,4.974602
44.480,-0.146497,-0.069163,-4.972758,4.972758
44.492,-0.143977,-0.075955,-4.970845,4.970845
44.500,-0.141443,-0.082784,-4.968862,4.968862
44.512,-0.136367,-0.096560,-4.964641,4.964641
44.520,-0.133824,-0.103510,-4.962403,4.962403
44.532,-0.131269,-0.110504,-4.960090,4.960090
44.540,-0.128702,-0.117544,-4.957699,4.957699
44.552,-0.123559,-0.131824,-4.952641,4.952641
44.560,-0.120972,-0.139032,-4.949928,4.949928
44.572,-0.118375,-0.146283,-4.947046,4.947046
44.580,-0.115780,-0.153631,-4.944019,4.944019
44.592,-0.110561,-0.168448,-4.937676,4.937676
44.600,-0.107938,-0.175915,-4.934383,4.934383
44.612,-0.105306,-0.183417,-4.931026,4.931026
44.620,-0.102689,-0.191017,-4.927574,4.927574
44.632,-0.097431,-0.206307,-4.920507,4.920507
44.640,-0.094791,-0.213993,-4.916900,4.916900
44.652,-0.092171,-0.221776,-4.913200,4.913200
44.660,-0.089543,-0.229579,-4.909454,4.909454
44.672,-0.084267,-0.245233,-4.901847,4.901847
44.680,-0.081660,-0.253156,-4.897944,4.897944
44.692,-0.079045,-0.261086,-4.894002,4.894002
44.700,-0.076424,-0.269020,-4.890019,4.890019
44.712,-0.071223,-0.284968,-4.881911,4.881911
44.720,-0.068642,-0.292975,-4.877780,4.877780
44.732,-0.066055,-0.300973,-4.873614,4.873614
44.740,-0.063464,-0.308959,-4.869413,4.869413
44.752,-0.058404,-0.325017,-4.860885,4.860885
44.760,-0.055866,-0.333019,-4.856504,4.856504
44.772,-0.053323,-0.341003,-4.851998,4.851998
44.780,-0.050840,-0.349019,-4.847412,4.847412
44.792,-0.045861,-0.364956,-4.838070,4.838070
44.800,-0.043366,-0.372868,-4.833342,4.833342
44.812,-0.040933,-0.380783,-4.828576,4.828576
44.820,-0.038496,-0.388650,-4.823784,4.823784
44.832,-0.033613,-0.404233,-4.814130,4.814130
44.840,-0.031222,-0.411986,-4.809261,4.809261
44.852,-0.028828,-0.419680,-4.804371,4.804371
44.860,-0.026433,-0.427312,-4.799461,4.799461
44.872,-0.021637,-0.442375,-4.789572,4.789572
44.880,-0.019278,-0.449827,-4.784579,4.784579
44.892,-0.016917,-0.457206,-4.779562,4.779562
44.900,-0.014556,-0.464510,-4.774521,4.774521
44.912,-0.009880,-0.478887,-4.764348,4.764348
44.920,-0.007565,-0.485955,-4.759214,4.759214
44.932,-0.005250,-0.492942,-4.754052,4.754052
44.940,-0.002936,-0.499845,-4.748859,4.748859
44.952,0.001622,-0.513387,-4.738370,4.738370
44.960,0.003901,-0.520038,-4.733021,4.733021
44.972,0.006179,-0.526617,-4.727555,4.727555
44.980,0.008429,-0.533114,-4.722002,4.722002
44.992,0.012924,-0.545854,-4.710726,4.710726
45.000,0.015166,-0.552091,-4.705026,4.705026
45.012,0.017375,-0.558232,-4.699274,4.699274
45.020,0.019579,-0.564283,-4.693490,4.693490
45.032,0.023977,-0.576114,-4.681844,4.681844
45.040,0.026132,-0.581884,-4.675963,4.675963
45.052,0.028282,-0.587565,-4.670053,4.670053
45.060,0.030427,-0.593165,-4.664062,4.664062
45.072,0.034677,-0.604116,-4.651771,4.651771
45.080,0.036780,-0.609457,-4.645545,4.645545
45.092,0.038876,-0.614712,-4.639287,4.639287
45.100,0.040965,-0.619881,-4.633009,4.633009
45.112,0.045115,-0.629921,-4.620348,4.620348
45.120,0.047177,-0.634811,-4.614013,4.614013
45.132,0.049231,-0.639615,-4.607677,4.607677
45.140,0.051276,-0.644334,-4.601346,4.601346
45.152,0.055336,-0.653494,-4.588710,4.588710
45.160,0.057351,-0.657958,-4.582347,4.582347
45.172,0.059358,-0.662354,-4.575914,4.575914
45.180,0.061378,-0.666666,-4.569448,4.569448
45.192,0.065383,-0.675062,-4.556506,4.556506
45.200,0.067368,-0.679144,-4.550059,4.550059
45.212,0.069356,-0.683150,-4.543645,4.543645
45.220,0.071330,-0.687079,-4.537263,4.537263
45.232,0.075235,-0.694714,-4.524611,4.524611
45.240,0.077177,-0.698422,-4.518364,4.518364
45.252,0.079103,-0.702059,-4.512155,4.512155
45.260,0.081016,-0.705633,-4.505928,4.505928
45.272,0.084795,-0.712615,-4.493422,4.493422
45.280,0.086658,-0.716018,-4.487207,4.487207
45.292,0.088505,-0.719357,-4.481030,4.481030
45.300,0.090335,-0.722631,-4.474900,4.474900
45.312,0.093929,-0.729031,-4.462864,4.462864
45.320,0.095699,-0.732139,-4.456944,4.456944
45.332,0.097451,-0.735188,-4.451086,4.451086
45.340,0.099172,-0.738211,-4.445332,4.445332
45.352,0.102558,-0.744089,-4.433990,4.433990
45.360,0.104225,-0.746954,-4.428330,4.428330
45.372,0.105851,-0.749820,-4.422680,4.422680
45.380,0.107460,-0.752639,-4.417021,4.417021
45.392,0.110626,-0.758139,-4.405759,4.405759
45.400,0.112181,-0.760819,-4.400180,4.400180
45.412,0.113703,-0.763509,-4.394700,4.394700
45.420,0.115206,-0.766154,-4.389262,4.389262
45.432,0.118153,-0.771316,-4.378514,4.378514
45.440,0.119591,-0.773889,-4.373264,4.373264
45.452,0.121009,-0.776424,-4.368054,4.368054
45.460,0.122407,-0.778920,-4.362882,4.362882
45.472,0.125151,-0.783864,-4.352704,4.352704
45.480,0.126496,-0.786314,-4.347694,4.347694
45.492,0.127821,-0.788731,-4.342714,4.342714
45.500,0.129125,-0.791117,-4.337763,4.337763
45.512,0.131699,-0.795945,-4.328061,4.328061
45.520,0.132957,-0.798316,-4.323245,4.323245
45.532,0.134195,-0.800661,-4.318449,4.318449
45.540,0.135423,-0.803044,-4.313732,4.313732
45.552,0.137825,-0.807737,-4.304335,4.304335
45.560,0.139001,-0.810052,-4.299594,4.299594
45.572,0.140162,-0.812427,-4.294816,4.294816
45.580,0.141309,-0.814782,-4.289990,4.289990
45.592,0.143560,-0.819433,-4.280275,4.280275
45.600,0.144664,-0.821817,-4.275443,4.275443
45.612,0.145756,-0.824182,-4.270613,4.270613
45.620,0.146835,-0.826527,-4.265791,4.265791
45.632,0.148969,-0.831248,-4.256211,4.256211
45.640,0.150025,-0.833624,-4.251444,4.251444
45.652,0.151073,-0.835984,-4.246686,4.246686
45.660,0.152113,-0.838327,-4.241936,4.241936
45.672,0.154175,-0.843082,-4.232466,4.232466
45.680,0.155197,-0.845492,-4.227760,4.227760
45.692,0.156213,-0.847888,-4.223058,4.223058
45.700,0.157223,-0.850272,-4.218361,4.218361
45.712,0.159258,-0.855224,-4.208994,4.208994
45.720,0.160271,-0.857681,-4.204313,4.204313
45.732,0.161280,-0.860125,-4.199634,4.199634
45.740,0.162302,-0.862669,-4.194974,4.194974
45.752,0.164338,-0.867719,-4.185687,4.185687
45.760,0.165353,-0.870227,-4.180976,4.180976
45.772,0.166383,-0.872843,-4.176193,4.176193
45.780,0.167411,-0.875446,-4.171354,4.171354
45.792,0.169459,-0.880613,-4.161596,4.161596
45.800,0.170490,-0.883287,-4.156704,4.156704
45.812,0.171518,-0.885947,-4.151811,4.151811
45.820,0.172543,-0.888591,-4.146920,4.146920
45.832,0.174596,-0.893946,-4.137155,4.137155
45.840,0.175621,-0.896655,-4.132283,4.132283
45.852,0.176643,-0.899348,-4.127416,4.127416
45.860,0.177663,-0.902024,-4.122553,4.122553
45.872,0.179681,-0.907539,-4.112867,4.112867
45.880,0.180686,-0.910269,-4.108030,4.108030
45.892,0.181688,-0.912982,-4.103196,4.103196
45.900,0.182681,-0.915785,-4.098359,4.098359
45.912,0.184655,-0.921333,-4.088689,4.088689
45.920,0.185637,-0.924079,-4.083868,4.083868
45.932,0.186616,-0.926805,-4.079047,4.079047
45.940,0.187572,-0.929626,-4.074243,4.074243
45.952,0.189476,-0.935205,-4.064630,4.064630
45.960,0.190424,-0.937965,-4.059757,4.059757
45.972,0.191332,-0.940816,-4.054813,4.054813
45.980,0.192236,-0.943646,-4.049814,4.049814
45.992,0.194034,-0.949238,-4.039740,4.039740
46.000,0.194889,-0.952095,-4.034699,4.034699
46.012,0.195741,-0.954927,-4.029658,4.029658
46.020,0.196590,-0.957734,-4.024619,4.024619
46.032,0.198244,-0.963355,-4.014555,4.014555
46.040,0.199050,-0.966168,-4.009547,4.009547
46.052,0.199850,-0.968954,-4.004545,4.004545
46.060,0.200646,-0.971713,-3.999548,3.999548
46.072,0.202160,-0.977305,-3.989593,3.989593
46.080,0.202914,-0.980060,-3.984621,3.984621
46.092,0.203664,-0.982787,-3.979652,3.979652
46.100,0.204362,-0.985553,-3.974703,3.974703
46.112,0.205753,-0.991002,-3.964809,3.964809
46.120,0.206443,-0.993686,-3.959864,3.959864
46.132,0.207100,-0.996404,-3.954942,3.954942
46.140,0.207756,-0.999094,-3.950019,3.950019
46.152,0.209061,-1.004390,-3.940166,3.940166
46.160,0.209708,-1.007065,-3.935197,3.935197
46.172,0.210354,-1.009714,-3.930136,3.930136
46.180,0.210999,-1.012336,-3.925019,3.925019
46.192,0.212280,-1.017499,-3.914706,3.914706
46.200,0.212910,-1.020096,-3.909542,3.909542
46.212,0.213539,-1.022663,-3.904377,3.904377
46.220,0.214165,-1.025200,-3.899212,3.899212
46.232,0.215420,-1.030256,-3.888904,3.888904
46.240,0.216049,-1.032773,-3.883761,3.883761
46.252,0.216676,-1.035260,-3.878623,3.878623
46.260,0.217296,-1.037717,-3.873489,3.873489
46.272,0.218551,-1.042687,-3.863231,3.863231
46.280,0.219175,-1.045126,-3.858108,3.858108
46.292,0.219794,-1.047534,-3.852988,3.852988
46.300,0.220412,-1.049995,-3.847871,3.847871
46.312,0.221636,-1.054825,-3.837644,3.837644
46.320,0.222242,-1.057194,-3.832534,3.832534
46.332,0.222847,-1.059616,-3.827440,3.827440
46.340,0.223447,-1.062008,-3.822346,3.822346
46.352,0.224638,-1.066700,-3.812155,3.812155
46.360,0.225217,-1.069095,-3.807014,3.807014
46.372,0.225795,-1.071462,-3.801784,3.801784
46.380,0.226369,-1.073799,-3.796500,3.796500
46.392,0.227505,-1.078481,-3.785872,3.785872
46.400,0.228064,-1.080824,-3.780558,3.780558
46.412,0.228618,-1.083134,-3.775244,3.775244
46.420,0.229168,-1.085412,-3.769934,3.769934
46.432,0.230243,-1.090032,-3.759302,3.759302
46.440,0.230774,-1.092292,-3.753997,3.753997
46.452,0.231302,-1.094519,-3.748700,3.748700
46.460,0.231825,-1.096713,-3.743410,3.743410
46.472,0.232847,-1.101158,-3.732831,3.732831
46.480,0.233351,-1.103331,-3.727551,3.727551
46.492,0.233850,-1.105471,-3.722278,3.722278
46.500,0.234331,-1.107654,-3.717001,3.717001
46.512,0.235281,-1.111921,-3.706460,3.706460
46.520,0.235751,-1.114006,-3.701199,3.701199
46.532,0.236206,-1.116123,-3.695948,3.695948
46.540,0.236654,-1.118208,-3.690700,3.690700
46.552,0.237537,-1.122286,-3.680210,3.680210
46.560,0.237956,-1.124352,-3.674918,3.674918
46.572,0.238372,-1.126388,-3.669541,3.669541
46.580,0.238785,-1.128394,-3.664114,3.664114
46.592,0.239591,-1.132379,-3.653214,3.653214
46.600,0.239983,-1.134356,-3.647765,3.647765
46.612,0.240368,-1.136301,-3.642321,3.642321
46.620,0.240749,-1.138213,-3.636882,3.636882
46.632,0.241483,-1.142049,-3.626029,3.626029
46.640,0.241845,-1.143917,-3.620617,3.620617
46.652,0.242202,-1.145751,-3.615214,3.615214
46.660,0.242557,-1.147614,-3.609825,3.609825
46.672,0.243253,-1.151241,-3.599071,3.599071
46.680,0.243590,-1.153006,-3.593706,3.593706
46.692,0.243921,-1.154786,-3.588351,3.588351
46.700,0.244247,-1.156534,-3.583003,3.583003
46.712,0.244887,-1.159933,-3.572337,3.572337
46.720,0.245200,-1.161585,-3.567012,3.567012
46.732,0.245495,-1.163248,-3.561707,3.561707
46.740,0.245786,-1.164879,-3.556405,3.556405
46.752,0.246352,-1.168051,-3.545809,3.545809
46.760,0.246615,-1.169652,-3.540474,3.540474
46.772,0.246875,-1.171226,-3.535055,3.535055
46.780,0.247132,-1.172770,-3.529588,3.529588
46.792,0.247620,-1.175835,-3.518617,3.518617
46.800,0.247850,-1.177354,-3.513138,3.513138
46.812,0.248076,-1.178840,-3.507662,3.507662
46.820,0.248295,-1.180296,-3.502193,3.502193
46.832,0.248692,-1.183291,-3.491302,3.491302
46.840,0.248885,-1.184739,-3.485870,3.485870
46.852,0.249075,-1.186156,-3.480446,3.480446
46.860,0.249254,-1.187632,-3.475045,3.475045
46.872,0.249602,-1.190486,-3.464265,3.464265
46.880,0.249770,-1.191866,-3.458887,3.458887
46.892,0.249925,-1.193310,-3.453528,3.453528
46.900,0.250077,-1.194722,-3.448176,3.448176
46.912,0.250371,-1.197452,-3.437487,3.437487
46.920,0.250496,-1.198861,-3.432173,3.432173
46.932,0.250618,-1.200237,-3.426864,3.426864
46.940,0.250736,-1.201582,-3.421558,3.421558
46.952,0.250957,-1.204280,-3.410967,3.410967
46.960,0.251055,-1.205634,-3.405622,3.405622
46.972,0.251152,-1.206961,-3.400192,3.400192
46.980,0.251246,-1.208259,-3.394713,3.394713
46.992,0.251418,-1.210854,-3.383727,3.383727
47.000,0.251495,-1.212148,-3.378260,3.378260
47.012,0.251568,-1.213410,-3.372797,3.372797
47.020,0.251639,-1.214640,-3.367337,3.367337
47.032,0.251739,-1.217180,-3.356486,3.356486
47.040,0.251783,-1.218402,-3.351073,3.351073
47.052,0.251825,-1.219593,-3.345668,3.345668
47.060,0.251865,-1.220827,-3.340296,3.340296
47.072,0.251938,-1.223197,-3.329605,3.329605
47.080,0.251970,-1.224334,-3.324269,3.324269
47.092,0.251998,-1.225523,-3.318957,3.318957
47.100,0.252019,-1.226680,-3.313649,3.313649
47.112,0.252054,-1.228901,-3.303044,3.303044
47.120,0.252073,-1.230048,-3.297775,3.297775
47.132,0.252090,-1.231164,-3.292509,3.292509
47.140,0.252105,-1.232248,-3.287245,3.287245
47.152,0.252132,-1.234416,-3.276749,3.276749
47.160,0.252144,-1.235502,-3.271456,3.271456
47.172,0.252151,-1.236559,-3.266076,3.266076
47.180,0.252156,-1.237588,-3.260646,3.260646
47.192,0.252193,-1.239725,-3.249765,3.249765
47.200,0.252208,-1.240746,-3.244313,3.244313
47.212,0.252220,-1.241735,-3.238861,3.238861
47.220,0.252245,-1.242770,-3.233419,3.233419
47.233,0.252284,-1.244742,-3.222550,3.222550
47.240,0.252296,-1.245680,-3.217126,3.217126
47.252,0.252305,-1.246587,-3.211709,3.211709
47.260,0.252328,-1.247542,-3.206298,3.206298
47.272,0.252364,-1.249355,-3.195494,3.195494
47.280,0.252378,-1.250214,-3.190101,3.190101
47.292,0.252404,-1.251134,-3.184715,3.184715
47.300,0.252428,-1.252022,-3.179334,3.179334
47.312,0.252463,-1.253707,-3.168597,3.168597
47.320,0.252494,-1.254600,-3.163255,3.163255
47.332,0.252521,-1.255461,-3.157916,3.157916
47.340,0.252545,-1.256292,-3.152580,3.152580
47.352,0.252607,-1.257943,-3.141936,3.141936
47.360,0.252646,-1.258763,-3.136574,3.136574
47.372,0.252682,-1.259556,-3.131125,3.131125
47.380,0.252711,-1.260321,-3.125627,3.125627
47.392,0.252812,-1.261914,-3.114591,3.114591
47.400,0.252856,-1.262665,-3.109063,3.109063
47.412,0.252897,-1.263385,-3.103537,3.103537
47.420,0.252956,-1.264134,-3.098014,3.098014
47.432,0.253063,-1.265539,-3.086987,3.086987
47.440,0.253110,-1.266195,-3.081486,3.081486
47.452,0.253172,-1.266884,-3.075993,3.075993
47.460,0.253229,-1.267543,-3.070508,3.070508
47.472,0.253329,-1.268771,-3.059559,3.059559
47.480,0.253404,-1.269405,-3.054107,3.054107
47.492,0.253474,-1.270011,-3.048662,3.048662
47.500,0.253539,-1.270586,-3.043222,3.043222
47.512,0.253657,-1.271651,-3.032356,3.032356
47.520,0.253751,-1.272220,-3.026944,3.026944
47.532,0.253839,-1.272760,-3.021537,3.021537
47.540,0.253923,-1.273271,-3.016132,3.016132
47.552,0.254099,-1.274297,-3.005342,3.005342
47.560,0.254191,-1.274812,-2.999896,2.999896
47.572,0.254279,-1.275303,-2.994366,2.994366
47.580,0.254362,-1.275769,-2.988787,2.988787
47.592,0.254569,-1.276798,-2.977588,2.977588
47.600,0.254663,-1.277270,-2.972002,2.972002
47.612,0.254753,-1.277714,-2.966418,2.966418
47.620,0.254875,-1.278200,-2.960830,2.960830
47.632,0.255102,-1.279084,-2.949677,2.949677
47.640,0.255208,-1.279483,-2.944115,2.944115
47.652,0.255330,-1.279917,-2.938546,2.938546
47.660,0.255444,-1.280323,-2.932987,2.932987
47.672,0.255655,-1.281052,-2.921896,2.921896
47.680,0.255759,-1.281435,-2.916361,2.916361
47.692,0.255858,-1.281790,-2.910833,2.910833
47.700,0.255951,-1.282118,-2.905313,2.905313
47.712,0.256129,-1.282746,-2.894301,2.894301
47.720,0.256214,-1.283047,-2.888824,2.888824
47.732,0.256292,-1.283323,-2.883352,2.883352
47.740,0.256364,-1.283574,-2.877885,2.877885
47.752,0.256487,-1.284131,-2.867012,2.867012
47.760,0.256541,-1.284374,-2.861519,2.861519
47.772,0.256592,-1.284595,-2.855943,2.855943
47.780,0.256639,-1.284792,-2.850319,2.850319
47.792,0.256719,-1.285255,-2.839073,2.839073
47.800,0.256750,-1.285448,-2.833444,2.833444
47.812,0.256775,-1.285617,-2.827819,2.827819
47.820,0.256801,-1.285823,-2.822202,2.822202
47.832,0.256840,-1.286159,-2.810993,2.810993
47.840,0.256852,-1.286288,-2.805406,2.805406
47.852,0.256864,-1.286463,-2.799819,2.799819
47.860,0.256872,-1.286612,-2.794243,2.794243
47.872,0.256869,-1.286835,-2.783114,2.783114
47.880,0.256875,-1.286974,-2.777564,2.777564
47.892,0.256877,-1.287088,-2.772022,2.772022
47.900,0.256873,-1.287177,-2.766489,2.766489
47.912,0.256884,-1.287333,-2.755456,2.755456
47.920,0.256898,-1.287399,-2.749954,2.749954
47.932,0.256906,-1.287442,-2.744459,2.744459
47.940,0.256907,-1.287462,-2.738968,2.738968
47.952,0.256950,-1.287556,-2.728048,2.728048
47.960,0.256965,-1.287571,-2.722535,2.722535
47.972,0.257005,-1.287595,-2.711320,2.711320
47.980,0.257030,-1.287602,-2.705675,2.705675
47.992,0.257051,-1.287587,-2.700020,2.700020
48.000,0.257066,-1.287549,-2.694364,2.694364
48.012,0.257103,-1.287551,-2.688726,2.688726
48.020,0.257135,-1.287529,-2.683096,2.683096
48.032,0.257184,-1.287417,-2.671875,2.671875
48.040,0.257200,-1.287326,-2.666280,2.666280
48.052,0.257242,-1.287285,-2.660711,2.660711
48.060,0.257279,-1.287220,-2.655152,2.655152
48.072,0.257338,-1.287025,-2.644061,2.644061
48.080,0.257386,-1.286957,-2.638536,2.638536
48.092,0.257428,-1.286867,-2.633020,2.633020
48.100,0.257465,-1.286756,-2.627511,2.627511
48.112,0.257538,-1.286536,-2.616525,2.616525
48.120,0.257575,-1.286427,-2.611047,2.611047
48.132,0.257607,-1.286297,-2.605574,2.605574
48.140,0.257634,-1.286147,-2.600106,2.600106
48.152,0.257660,-1.285909,-2.589213,2.589213
48.160,0.257665,-1.285761,-2.583711,2.583711
48.172,0.257666,-1.285596,-2.578126,2.578126
48.180,0.257665,-1.285474,-2.572500,2.572500
48.192,0.257650,-1.285170,-2.561188,2.561188
48.200,0.257636,-1.284988,-2.555527,2.555527
48.212,0.257610,-1.284829,-2.549856,2.549856
48.220,0.257577,-1.284650,-2.544193,2.544193
48.232,0.257499,-1.284230,-2.532896,2.532896
48.240,0.257448,-1.284036,-2.527257,2.527257
48.252,0.257394,-1.283821,-2.521630,2.521630
48.260,0.257336,-1.283586,-2.516014,2.516014
48.272,0.257193,-1.283104,-2.504811,2.504811
48.280,0.257109,-1.282855,-2.499223,2.499223
48.292,0.257018,-1.282588,-2.493646,2.493646
48.300,0.256923,-1.282302,-2.488079,2.488079
48.312,0.256713,-1.281724,-2.476976,2.476976
48.320,0.256600,-1.281433,-2.471442,2.471442
48.332,0.256483,-1.281125,-2.465914,2.465914
48.340,0.256237,-1.280507,-2.454887,2.454887
48.352,0.256108,-1.280197,-2.449382,2.449382
48.360,0.255973,-1.279873,-2.443822,2.443822
48.372,0.255836,-1.279534,-2.438183,2.438183
48.380,0.255688,-1.279244,-2.432507,2.432507
48.392,0.255382,-1.278612,-2.421099,2.421099
48.400,0.255224,-1.278270,-2.415392,2.415392
48.412,0.255041,-1.277968,-2.409703,2.409703
48.420,0.254854,-1.277649,-2.404023,2.404023
48.432,0.254467,-1.276956,-2.392691,2.392691
48.440,0.254246,-1.276633,-2.387045,2.387045
48.452,0.254023,-1.276292,-2.381412,2.381412
48.460,0.253797,-1.275934,-2.375789,2.375789
48.472,0.253325,-1.275201,-2.364573,2.364573
48.480,0.253080,-1.274827,-2.358978,2.358978
48.492,0.252832,-1.274438,-2.353394,2.353394
48.500,0.252579,-1.274032,-2.347820,2.347820
48.512,0.252079,-1.273225,-2.336686,2.336686
48.520,0.251825,-1.272799,-2.331132,2.331132
48.532,0.251569,-1.272359,-2.325586,2.325586
48.540,0.251315,-1.271930,-2.320050,2.320050
48.552,0.250801,-1.271030,-2.308995,2.308995
48.560,0.250541,-1.270561,-2.303415,2.303415
48.572,0.250277,-1.270081,-2.297755,2.297755
48.580,0.250008,-1.269612,-2.292055,2.292055
48.592,0.249464,-1.268635,-2.280604,2.280604
48.600,0.249189,-1.268126,-2.274877,2.274877
48.612,0.248915,-1.267636,-2.269145,2.269145
48.620,0.248639,-1.267133,-2.263424,2.263424
48.632,0.248081,-1.266083,-2.252048,2.252048
48.640,0.247808,-1.265550,-2.246365,2.246365
48.652,0.247534,-1.265005,-2.240694,2.240694
48.660,0.247256,-1.264446,-2.235036,2.235036
48.672,0.246702,-1.263318,-2.223760,2.223760
48.680,0.246424,-1.262750,-2.218155,2.218155
48.692,0.246144,-1.262170,-2.212562,2.212562
48.700,0.245862,-1.261578,-2.206978,2.206978
48.712,0.245309,-1.260424,-2.195830,2.195830
48.720,0.245028,-1.259831,-2.190270,2.190270
48.732,0.244746,-1.259227,-2.184718,2.184718
48.740,0.244474,-1.258616,-2.179173,2.179173
48.752,0.243923,-1.257366,-2.168121,2.168121
48.760,0.243646,-1.256728,-2.162542,2.162542
48.772,0.243384,-1.256083,-2.156879,2.156879
48.780,0.243119,-1.255432,-2.151171,2.151171
48.792,0.242581,-1.254100,-2.139704,2.139704
48.800,0.242329,-1.253437,-2.133968,2.133968
48.812,0.242075,-1.252764,-2.128240,2.128240
48.820,0.241819,-1.252082,-2.122522,2.122522
48.832,0.241298,-1.250690,-2.111123,2.111123
48.840,0.241063,-1.250001,-2.105420,2.105420
48.852,0.240822,-1.249304,-2.099731,2.099731
48.860,0.240579,-1.248598,-2.094054,2.094054
48.872,0.240112,-1.247184,-2.082739,2.082739
48.880,0.239887,-1.246477,-2.077090,2.077090
48.892,0.239660,-1.245762,-2.071454,2.071454
48.900,0.239430,-1.245039,-2.065829,2.065829
48.912,0.239020,-1.243637,-2.054580,2.054580
48.920,0.238809,-1.242924,-2.048977,2.048977
48.932,0.238595,-1.242204,-2.043384,2.043384
48.940,0.238405,-1.241512,-2.037790,2.037790
48.952,0.238016,-1.240105,-2.026624,2.026624
48.960,0.237818,-1.239393,-2.020991,2.020991
48.972,0.237647,-1.238706,-2.015273,2.015273
48.980,0.237473,-1.238014,-2.009512,2.009512
48.992,0.237114,-1.236609,-1.997950,1.997950
49.000,0.236964,-1.235931,-1.992143,1.992143
49.012,0.236810,-1.235246,-1.986346,1.986346
49.020,0.236653,-1.234553,-1.980561,1.980561
