time,x,y,z,altitude
40.780,0.274467,-1.186020,-2.494553,2.494553
40.788,0.274210,-1.185661,-2.488872,2.488872
40.800,0.273952,-1.185288,-2.483196,2.483196
40.808,0.273691,-1.184901,-2.477528,2.477528
40.820,0.273190,-1.184180,-2.466214,2.466214
40.828,0.272935,-1.183798,-2.460574,2.460574
40.840,0.272678,-1.183403,-2.454945,2.454945
40.848,0.272419,-1.182994,-2.449328,2.449328
40.860,0.271913,-1.182245,-2.438125,2.438125
40.868,0.271657,-1.181850,-2.432539,2.432539
40.880,0.271399,-1.181443,-2.426961,2.426961
40.888,0.271148,-1.181073,-2.421397,2.421397
40.900,0.270636,-1.180292,-2.410290,2.410290
40.908,0.270379,-1.179884,-2.404748,2.404748
40.920,0.270126,-1.179500,-2.399230,2.399230
40.928,0.269872,-1.179103,-2.393719,2.393719
40.940,0.269616,-1.178696,-2.388215,2.388215
40.948,0.269102,-1.177887,-2.377186,2.377186
40.960,0.268845,-1.177484,-2.371578,2.371578
40.968,0.268585,-1.177067,-2.365921,2.365921
40.980,0.268072,-1.176251,-2.354579,2.354579
40.988,0.267817,-1.175851,-2.348935,2.348935
41.000,0.267561,-1.175438,-2.343296,2.343296
41.008,0.267304,-1.175013,-2.337665,2.337665
41.020,0.266820,-1.174237,-2.326469,2.326469
41.028,0.266575,-1.173831,-2.320885,2.320885
41.040,0.266326,-1.173412,-2.315311,2.315311
41.048,0.266106,-1.173035,-2.309766,2.309766
41.060,0.265660,-1.172245,-2.298701,2.298701
41.068,0.265434,-1.171832,-2.293182,2.293182
41.080,0.265214,-1.171464,-2.287686,2.287686
41.088,0.264992,-1.171083,-2.282197,2.282197
41.100,0.264539,-1.170287,-2.271239,2.271239
41.108,0.264309,-1.169872,-2.265770,2.265770
41.120,0.264086,-1.169502,-2.260333,2.260333
41.128,0.263861,-1.169122,-2.254900,2.254900
41.140,0.263406,-1.168332,-2.244040,2.244040
41.148,0.263172,-1.167977,-2.238581,2.238581
41.160,0.262937,-1.167609,-2.233036,2.233036
41.168,0.262702,-1.167231,-2.227442,2.227442
41.180,0.262217,-1.166484,-2.216205,2.216205
41.188,0.261970,-1.166116,-2.210588,2.210588
41.200,0.261722,-1.165737,-2.204973,2.204973
41.208,0.261473,-1.165347,-2.199366,2.199366
41.220,0.260950,-1.164632,-2.188159,2.188159
41.228,0.260687,-1.164258,-2.182570,2.182570
41.240,0.260423,-1.163873,-2.176991,2.176991
41.248,0.260140,-1.163523,-2.171411,2.171411
41.260,0.259571,-1.162791,-2.160278,2.160278
41.268,0.259286,-1.162409,-2.154723,2.154723
41.280,0.258999,-1.162045,-2.149158,2.149158
41.288,0.258712,-1.161671,-2.143602,2.143602
41.300,0.258136,-1.160895,-2.132508,2.132508
41.308,0.257840,-1.160506,-2.126971,2.126971
41.320,0.257540,-1.160108,-2.121441,2.121441
41.328,0.257240,-1.159700,-2.115916,2.115916
41.340,0.256941,-1.159284,-2.110397,2.110397
41.348,0.256316,-1.158480,-2.099328,2.099328
41.360,0.256006,-1.158064,-2.093683,2.093683
41.368,0.255696,-1.157639,-2.087990,2.087990
41.380,0.255386,-1.157204,-2.082274,2.082274
41.388,0.254736,-1.156370,-2.070862,2.070862
41.400,0.254411,-1.155940,-2.065163,2.065163
41.408,0.254086,-1.155500,-2.059472,2.059472
41.420,0.253401,-1.154649,-2.048171,2.048171
41.428,0.253059,-1.154210,-2.042536,2.042536
41.440,0.252717,-1.153763,-2.036913,2.036913
41.448,0.252353,-1.153330,-2.031308,2.031308
41.460,0.251623,-1.152436,-2.020127,2.020127
41.468,0.251259,-1.151977,-2.014561,2.014561
41.480,0.250860,-1.151542,-2.009000,2.009000
41.488,0.250463,-1.151099,-2.003448,2.003448
41.500,0.249671,-1.150191,-1.992367,1.992367
41.508,0.249255,-1.149757,-1.986857,1.986857
41.520,0.248841,-1.149316,-1.981355,1.981355
41.528,0.248427,-1.148867,-1.975857,1.975857
41.540,0.248015,-1.148411,-1.970377,1.970377
41.548,0.247170,-1.147525,-1.959418,1.959418
41.560,0.246751,-1.147070,-1.953827,1.953827
41.568,0.246335,-1.146608,-1.948188,1.948188
41.580,0.245509,-1.145731,-1.936914,1.936914
41.588,0.245099,-1.145281,-1.931289,1.931289
41.600,0.244689,-1.144823,-1.925668,1.925668
41.608,0.244294,-1.144390,-1.920063,1.920063
41.620,0.243510,-1.143504,-1.908876,1.908876
41.628,0.243120,-1.143050,-1.903298,1.903298
41.640,0.242732,-1.142589,-1.897730,1.897730
41.648,0.242343,-1.142163,-1.892174,1.892174
41.660,0.241569,-1.141289,-1.881090,1.881090
41.668,0.241184,-1.140841,-1.875561,1.875561
41.680,0.240816,-1.140424,-1.870049,1.870049
41.688,0.240449,-1.140000,-1.864544,1.864544
41.700,0.239719,-1.139132,-1.853552,1.853552
41.708,0.239371,-1.138717,-1.848093,1.848093
41.720,0.239024,-1.138295,-1.842638,1.842638
41.728,0.238679,-1.137869,-1.837187,1.837187
41.740,0.238011,-1.137033,-1.826313,1.826313
41.748,0.237691,-1.136624,-1.820829,1.820829
41.760,0.237374,-1.136208,-1.815260,1.815260
41.768,0.237058,-1.135785,-1.809642,1.809642
41.780,0.236438,-1.134989,-1.798362,1.798362
41.788,0.236130,-1.134581,-1.792715,1.792715
41.800,0.235824,-1.134166,-1.787073,1.787073
41.808,0.235512,-1.133781,-1.781443,1.781443
41.820,0.234893,-1.132991,-1.770207,1.770207
41.828,0.234585,-1.132586,-1.764621,1.764621
41.840,0.234274,-1.132217,-1.759058,1.759058
41.848,0.233963,-1.131842,-1.753504,1.753504
41.860,0.233347,-1.131075,-1.742420,1.742420
41.868,0.233022,-1.130729,-1.736904,1.736904
41.880,0.232697,-1.130375,-1.731395,1.731395
41.888,0.232374,-1.130016,-1.725893,1.725893
41.900,0.231735,-1.129280,-1.714954,1.714954
41.908,0.231387,-1.128960,-1.709522,1.709522
41.920,0.231041,-1.128634,-1.704093,1.704093
41.928,0.230699,-1.128303,-1.698669,1.698669
41.940,0.230359,-1.127967,-1.693247,1.693247
41.948,0.229639,-1.127406,-1.682436,1.682436
41.960,0.229285,-1.127115,-1.676928,1.676928
41.968,0.228933,-1.126818,-1.671373,1.671373
41.980,0.228206,-1.126317,-1.660263,1.660263
41.988,0.227847,-1.126056,-1.654698,1.654698
42.000,0.227490,-1.125789,-1.649136,1.649136
42.008,0.227103,-1.125587,-1.643603,1.643603
42.020,0.226335,-1.125160,-1.632555,1.632555
42.028,0.225955,-1.124936,-1.627041,1.627041
42.040,0.225564,-1.124771,-1.621557,1.621557
42.048,0.225176,-1.124600,-1.616080,1.616080
42.060,0.224409,-1.124235,-1.605141,1.605141
42.068,0.224026,-1.124100,-1.599708,1.599708
42.080,0.223646,-1.123959,-1.594279,1.594279
42.088,0.223267,-1.123810,-1.588855,1.588855
42.100,0.222513,-1.123535,-1.578054,1.578054
42.108,0.222137,-1.123409,-1.572677,1.572677
42.120,0.221764,-1.123277,-1.567302,1.567302
42.128,0.221394,-1.123138,-1.561927,1.561927
42.140,0.220641,-1.122919,-1.551285,1.551285
42.148,0.220271,-1.122801,-1.545914,1.545914
42.160,0.219902,-1.122674,-1.540473,1.540473
42.168,0.219538,-1.122540,-1.534990,1.534990
42.180,0.218781,-1.122320,-1.524081,1.524081
42.188,0.218408,-1.122200,-1.518621,1.518621
42.200,0.218039,-1.122074,-1.513160,1.513160
42.208,0.217659,-1.121965,-1.507751,1.507751
42.220,0.216910,-1.121724,-1.496939,1.496939
42.228,0.216539,-1.121593,-1.491539,1.491539
42.240,0.216163,-1.121481,-1.486181,1.486181
42.248,0.215791,-1.121362,-1.480827,1.480827
42.260,0.215424,-1.121237,-1.475487,1.475487
42.268,0.214687,-1.120995,-1.464864,1.464864
42.280,0.214319,-1.120878,-1.459579,1.459579
42.288,0.213954,-1.120756,-1.454295,1.454295
42.300,0.213218,-1.120519,-1.443772,1.443772
42.308,0.212847,-1.120405,-1.438555,1.438555
42.320,0.212480,-1.120287,-1.433335,1.433335
42.328,0.212117,-1.120163,-1.428113,1.428113
42.340,0.211367,-1.119970,-1.417763,1.417763
42.348,0.210999,-1.119865,-1.412538,1.412538
42.360,0.210636,-1.119755,-1.407251,1.407251
42.368,0.210268,-1.119656,-1.401971,1.401971
42.380,0.209544,-1.119443,-1.391366,1.391366
42.388,0.209189,-1.119327,-1.386047,1.386047
42.400,0.208823,-1.119229,-1.380745,1.380745
42.408,0.208463,-1.119125,-1.375440,1.375440
42.420,0.207754,-1.118898,-1.364824,1.364824
42.428,0.207406,-1.118775,-1.359520,1.359520
42.440,0.207050,-1.118678,-1.354239,1.354239
42.448,0.206698,-1.118575,-1.348958,1.348958
42.460,0.206006,-1.118350,-1.338389,1.338389
42.468,0.205661,-1.118260,-1.333118,1.333118
42.480,0.205320,-1.118164,-1.327846,1.327846
42.488,0.204982,-1.118063,-1.322572,1.322572
42.500,0.204649,-1.117956,-1.317294,1.317294
42.508,0.203987,-1.117825,-1.306778,1.306778
42.520,0.203662,-1.117751,-1.301515,1.301515
42.528,0.203342,-1.117672,-1.296248,1.296248
42.540,0.202735,-1.117585,-1.285777,1.285777
42.548,0.202438,-1.117533,-1.280518,1.280518
42.560,0.202145,-1.117476,-1.275204,1.275204
42.568,0.201862,-1.117466,-1.269897,1.269897
42.580,0.201304,-1.117425,-1.259223,1.259223
42.588,0.201031,-1.117394,-1.253871,1.253871
42.600,0.200766,-1.117405,-1.248554,1.248554
42.608,0.200506,-1.117409,-1.243232,1.243232
42.620,0.199996,-1.117394,-1.232610,1.232610
42.628,0.199759,-1.117396,-1.227318,1.227318
42.640,0.199526,-1.117391,-1.222024,1.222024
42.648,0.199294,-1.117378,-1.216727,1.216727
42.660,0.198863,-1.117350,-1.206152,1.206152
42.668,0.198663,-1.117336,-1.200883,1.200883
42.680,0.198467,-1.117315,-1.195610,1.195610
42.688,0.198273,-1.117288,-1.190333,1.190333
42.700,0.197925,-1.117230,-1.179794,1.179794
42.708,0.197769,-1.117198,-1.174532,1.174532
42.720,0.197615,-1.117160,-1.169264,1.169264
42.728,0.197463,-1.117116,-1.163991,1.163991
42.740,0.197209,-1.117053,-1.153501,1.153501
42.748,0.197086,-1.117014,-1.148219,1.148219
42.760,0.196965,-1.116970,-1.142892,1.142892
42.768,0.196862,-1.116914,-1.137567,1.137567
42.780,0.196660,-1.116786,-1.126869,1.126869
42.788,0.196561,-1.116712,-1.121521,1.121521
42.800,0.196489,-1.116622,-1.116180,1.116180
42.808,0.196419,-1.116526,-1.110834,1.110834
42.820,0.196284,-1.116317,-1.100131,1.100131
42.828,0.196253,-1.116188,-1.094792,1.094792
42.840,0.196223,-1.116053,-1.089449,1.089449
42.848,0.196195,-1.115914,-1.084104,1.084104
42.860,0.196165,-1.115608,-1.073463,1.073463
42.868,0.196165,-1.115444,-1.068145,1.068145
42.880,0.196167,-1.115276,-1.062823,1.062823
42.888,0.196170,-1.115102,-1.057497,1.057497
42.900,0.196268,-1.114738,-1.046856,1.046856
42.908,0.196318,-1.114550,-1.041528,1.041528
42.920,0.196368,-1.114359,-1.036196,1.036196
42.928,0.196440,-1.114161,-1.030890,1.030890
42.940,0.196583,-1.113758,-1.020260,1.020260
42.948,0.196655,-1.113552,-1.014917,1.014917
42.960,0.196728,-1.113344,-1.009542,1.009542
42.968,0.196812,-1.113138,-1.004177,1.004177
42.980,0.196980,-1.112717,-0.993434,0.993434
42.988,0.197064,-1.112501,-0.988052,0.988052
43.000,0.197161,-1.112287,-0.982688,0.982688
43.008,0.197258,-1.112069,-0.977320,0.977320
43.020,0.197450,-1.111620,-0.966572,0.966572
43.028,0.197559,-1.111373,-0.961215,0.961215
43.040,0.197667,-1.111123,-0.955855,0.955855
43.048,0.197774,-1.110870,-0.950490,0.950490
43.060,0.197992,-1.110339,-0.939780,0.939780
43.068,0.198103,-1.110061,-0.934434,0.934434
43.080,0.198212,-1.109781,-0.929085,0.929085
43.088,0.198321,-1.109499,-0.923731,0.923731
43.100,0.198553,-1.108888,-0.913071,0.913071
43.108,0.198667,-1.108582,-0.907733,0.907733
43.120,0.198781,-1.108275,-0.902390,0.902390
43.128,0.198907,-1.107952,-0.897062,0.897062
43.140,0.199153,-1.107304,-0.886386,0.886386
43.148,0.199274,-1.106981,-0.881040,0.881040
43.160,0.199407,-1.106649,-0.875698,0.875698
43.168,0.199538,-1.106317,-0.870344,0.870344
43.180,0.199795,-1.105653,-0.859615,0.859615
43.188,0.199923,-1.105324,-0.854281,0.854281
43.200,0.200049,-1.104993,-0.848943,0.848943
43.208,0.200172,-1.104660,-0.843599,0.843599
43.220,0.200411,-1.103988,-0.832911,0.832911
43.228,0.200532,-1.103666,-0.827599,0.827599
43.240,0.200651,-1.103343,-0.822282,0.822282
43.248,0.200767,-1.103018,-0.816959,0.816959
43.260,0.201000,-1.102377,-0.806322,0.806322
43.268,0.201115,-1.102060,-0.801006,0.801006
43.280,0.201226,-1.101742,-0.795685,0.795685
43.288,0.201335,-1.101423,-0.790357,0.790357
43.300,0.201589,-1.100805,-0.779726,0.779726
43.308,0.201713,-1.100496,-0.774400,0.774400
43.320,0.201835,-1.100188,-0.769068,0.769068
43.328,0.201972,-1.099875,-0.763742,0.763742
43.340,0.202107,-1.099563,-0.758410,0.758410
43.348,0.202239,-1.099252,-0.753072,0.753072
43.360,0.202503,-1.098619,-0.742390,0.742390
43.368,0.202636,-1.098297,-0.737051,0.737051
43.380,0.202766,-1.097977,-0.731712,0.731712
43.388,0.202894,-1.097658,-0.726374,0.726374
43.400,0.203154,-1.096999,-0.715700,0.715700
43.408,0.203281,-1.096669,-0.710359,0.710359
43.420,0.203517,-1.095996,-0.699666,0.699666
43.428,0.203629,-1.095654,-0.694313,0.694313
43.440,0.203738,-1.095312,-0.688953,0.688953
43.448,0.203844,-1.094968,-0.683587,0.683587
43.460,0.204056,-1.094266,-0.672857,0.672857
43.468,0.204158,-1.093914,-0.667482,0.667482
43.480,0.204258,-1.093561,-0.662101,0.662101
43.488,0.204354,-1.093208,-0.656713,0.656713
43.500,0.204528,-1.092492,-0.645912,0.645912
43.508,0.204612,-1.092136,-0.640504,0.640504
43.520,0.204693,-1.091781,-0.635090,0.635090
43.528,0.204757,-1.091417,-0.629666,0.629666
43.540,0.204879,-1.090696,-0.618801,0.618801
43.548,0.204937,-1.090341,-0.613373,0.613373
43.560,0.204982,-1.089986,-0.607951,0.607951
43.568,0.205025,-1.089635,-0.602541,0.602541
43.580,0.205106,-1.088941,-0.591758,0.591758
43.588,0.205120,-1.088596,-0.586366,0.586366
43.600,0.205131,-1.088251,-0.580976,0.580976
43.608,0.205141,-1.087907,-0.575585,0.575585
43.620,0.205150,-1.087563,-0.570191,0.570191
43.628,0.205095,-1.086884,-0.559387,0.559387
43.640,0.205066,-1.086544,-0.553978,0.553978
43.648,0.205035,-1.086204,-0.548563,0.548563
43.660,0.204905,-1.085551,-0.537727,0.537727
43.668,0.204839,-1.085223,-0.532299,0.532299
43.680,0.204772,-1.084895,-0.526866,0.526866
43.688,0.204669,-1.084589,-0.521439,0.521439
43.700,0.204459,-1.083977,-0.510573,0.510573
43.708,0.204354,-1.083671,-0.505132,0.505132
43.720,0.204199,-1.083378,-0.499703,0.499703
43.728,0.204045,-1.083087,-0.494268,0.494268
43.740,0.203738,-1.082511,-0.483383,0.483383
43.748,0.203585,-1.082229,-0.477981,0.477981
43.760,0.203394,-1.081951,-0.472610,0.472610
43.768,0.203202,-1.081676,-0.467263,0.467263
43.780,0.202819,-1.081137,-0.456614,0.456614
43.788,0.202589,-1.080866,-0.451309,0.451309
43.800,0.202359,-1.080596,-0.446007,0.446007
43.808,0.202130,-1.080325,-0.440704,0.440704
43.820,0.201633,-1.079778,-0.430141,0.430141
43.828,0.201366,-1.079501,-0.424860,0.424860
43.840,0.201098,-1.079222,-0.419569,0.419569
43.848,0.200832,-1.078941,-0.414269,0.414269
43.860,0.200252,-1.078360,-0.403703,0.403703
43.868,0.199965,-1.078069,-0.398404,0.398404
43.880,0.199681,-1.077777,-0.393095,0.393095
43.888,0.199385,-1.077497,-0.387792,0.387792
43.900,0.198799,-1.076935,-0.377155,0.377155
43.908,0.198509,-1.076655,-0.371821,0.371821
43.920,0.198207,-1.076391,-0.366500,0.366500
43.928,0.197908,-1.076129,-0.361170,0.361170
43.940,0.197611,-1.075870,-0.355843,0.355843
43.948,0.196999,-1.075377,-0.345218,0.345218
43.960,0.196682,-1.075146,-0.339973,0.339973
43.968,0.196368,-1.074921,-0.334761,0.334761
43.980,0.195728,-1.074494,-0.324409,0.324409
43.988,0.195404,-1.074290,-0.319252,0.319252
44.000,0.195082,-1.074085,-0.314097,0.314097
44.008,0.194762,-1.073880,-0.308937,0.308937
44.020,0.194446,-1.073673,-0.303771,0.303771
44.028,0.193821,-1.073300,-0.293429,0.293429
44.040,0.193514,-1.073110,-0.288239,0.288239
44.048,0.193208,-1.072917,-0.283034,0.283034
44.060,0.192587,-1.072549,-0.272613,0.272613
44.068,0.192282,-1.072363,-0.267381,0.267381
44.080,0.191980,-1.072175,-0.262134,0.262134
44.088,0.191663,-1.072012,-0.256897,0.256897
44.100,0.191041,-1.071682,-0.246378,0.246378
44.108,0.190735,-1.071517,-0.241099,0.241099
44.120,0.190414,-1.071378,-0.235820,0.235820
44.128,0.190097,-1.071240,-0.230528,0.230528
44.140,0.189473,-1.070971,-0.219910,0.219910
44.148,0.189142,-1.070868,-0.214631,0.214631
44.160,0.188815,-1.070771,-0.209416,0.209416
44.168,0.188492,-1.070680,-0.204248,0.204248
44.180,0.187835,-1.070521,-0.193997,0.193997
44.188,0.187500,-1.070451,-0.188889,0.188889
44.200,0.187169,-1.070380,-0.183782,0.183782
44.208,0.186841,-1.070309,-0.178671,0.178671
44.220,0.186154,-1.070212,-0.168443,0.168443
44.228,0.185816,-1.070160,-0.163327,0.163327
44.240,0.185482,-1.070104,-0.158194,0.158194
44.248,0.185114,-1.070064,-0.153055,0.153055
44.260,0.184388,-1.069972,-0.142717,0.142717
44.268,0.184032,-1.069922,-0.137519,0.137519
44.280,0.183681,-1.069870,-0.132301,0.132301
44.288,0.183298,-1.069820,-0.127072,0.127072
44.300,0.182547,-1.069717,-0.116558,0.116558
44.308,0.182179,-1.069664,-0.111275,0.111275
44.320,0.181773,-1.069619,-0.105972,0.105972
44.328,0.181371,-1.069573,-0.100653,0.100653
44.340,0.180584,-1.069486,-0.089973,0.089973
44.348,0.180159,-1.069449,-0.084674,0.084674
44.360,0.179740,-1.069420,-0.079460,0.079460
44.368,0.179327,-1.069398,-0.074307,0.074307
44.380,0.178486,-1.069370,-0.064093,0.064093
44.388,0.178058,-1.069362,-0.059004,0.059004
44.400,0.177634,-1.069353,-0.053917,0.053917
44.408,0.177216,-1.069343,-0.048825,0.048825
44.420,0.176367,-1.069354,-0.038621,0.038621
44.428,0.175950,-1.069355,-0.033493,0.033493
44.440,0.175539,-1.069353,-0.028345,0.028345
44.448,0.175110,-1.069358,-0.023192,0.023192
44.460,0.174269,-1.069358,-0.012818,0.012818
44.468,0.173856,-1.069354,-0.007600,0.007600
44.480,0.173433,-1.069352,-0.002372,0.002372
44.488,0.173015,-1.069348,0.002877,-0.002877
44.500,0.172198,-1.069337,0.013441,-0.013441
44.508,0.171787,-1.069327,0.018758,-0.018758
44.520,0.171383,-1.069318,0.024093,-0.024093
44.528,0.170985,-1.069310,0.029446,-0.029446
44.540,0.170205,-1.069295,0.040167,-0.040167
44.548,0.169822,-1.069292,0.045503,-0.045503
44.560,0.169444,-1.069296,0.050750,-0.050750
44.568,0.169072,-1.069307,0.055932,-0.055932
44.580,0.168347,-1.069331,0.066208,-0.066208
44.588,0.167993,-1.069340,0.071331,-0.071331
44.600,0.167644,-1.069350,0.076451,-0.076451
44.608,0.167299,-1.069357,0.081578,-0.081578
44.620,0.166643,-1.069345,0.091858,-0.091858
44.628,0.166323,-1.069335,0.097024,-0.097024
44.640,0.166008,-1.069323,0.102211,-0.102211
44.648,0.165714,-1.069292,0.107412,-0.107412
44.660,0.165139,-1.069224,0.117883,-0.117883
44.668,0.165032,-1.069003,0.122719,-0.122719
44.680,0.165999,-1.067655,0.124969,-0.124969
44.688,0.167167,-1.066114,0.126763,-0.126763
44.700,0.169047,-1.062418,0.128899,-0.128899
44.708,0.170042,-1.060355,0.129604,-0.129604
44.720,0.170914,-1.058420,0.130386,-0.130386
44.728,0.171715,-1.056538,0.131228,-0.131228
44.740,0.173191,-1.052624,0.132722,-0.132722
44.748,0.173625,-1.050987,0.132585,-0.132585
44.760,0.173835,-1.049713,0.131759,-0.131759
44.768,0.174057,-1.048403,0.131060,-0.131060
44.780,0.174677,-1.045354,0.129697,-0.129697
44.788,0.174972,-1.043816,0.129326,-0.129326
44.800,0.175286,-1.042289,0.129135,-0.129135
44.808,0.175659,-1.040812,0.129065,-0.129065
44.820,0.176527,-1.038501,0.127895,-0.127895
44.828,0.176811,-1.037786,0.127042,-0.127042
44.840,0.177076,-1.037175,0.126276,-0.126276
44.848,0.177216,-1.036782,0.125510,-0.125510
44.860,0.177488,-1.036042,0.124021,-0.124021
44.868,0.177624,-1.035675,0.123302,-0.123302
44.880,0.177645,-1.035488,0.122539,-0.122539
44.888,0.177663,-1.035299,0.121792,-0.121792
44.900,0.177703,-1.034927,0.120350,-0.120350
44.908,0.177677,-1.034843,0.119679,-0.119679
44.920,0.177651,-1.034760,0.119023,-0.119023
44.928,0.177625,-1.034680,0.118382,-0.118382
44.940,0.177598,-1.034601,0.117756,-0.117756
44.948,0.177524,-1.034631,0.117129,-0.117129
44.960,0.177390,-1.034678,0.115904,-0.115904
44.968,0.177323,-1.034699,0.115312,-0.115312
44.980,0.177122,-1.034789,0.114205,-0.114205
44.988,0.177024,-1.034834,0.113670,-0.113670
45.000,0.176929,-1.034878,0.113148,-0.113148
45.008,0.176793,-1.034914,0.112643,-0.112643
45.020,0.176524,-1.034984,0.111669,-0.111669
45.028,0.176390,-1.035019,0.111199,-0.111199
45.040,0.176232,-1.035061,0.110732,-0.110732
45.048,0.176076,-1.035104,0.110276,-0.110276
45.060,0.175769,-1.035191,0.109397,-0.109397
45.068,0.175618,-1.035236,0.108968,-0.108968
45.080,0.175447,-1.035269,0.108550,-0.108550
45.088,0.175278,-1.035304,0.108142,-0.108142
45.100,0.174939,-1.035372,0.107355,-0.107355
45.108,0.174755,-1.035401,0.106977,-0.106977
45.120,0.174573,-1.035430,0.106609,-0.106609
45.128,0.174394,-1.035460,0.106251,-0.106251
45.140,0.174018,-1.035511,0.105548,-0.105548
45.148,0.173821,-1.035532,0.105210,-0.105210
45.160,0.173627,-1.035554,0.104881,-0.104881
45.168,0.173430,-1.035575,0.104560,-0.104560
45.180,0.173041,-1.035601,0.103923,-0.103923
45.188,0.172849,-1.035615,0.103607,-0.103607
45.200,0.172660,-1.035629,0.103300,-0.103300
45.208,0.172472,-1.035637,0.102988,-0.102988
45.220,0.172101,-1.035655,0.102390,-0.102390
45.228,0.171918,-1.035664,0.102104,-0.102104
45.240,0.171739,-1.035653,0.101803,-0.101803
45.248,0.171562,-1.035643,0.101511,-0.101511
45.260,0.171211,-1.035623,0.100951,-0.100951
45.268,0.171040,-1.035597,0.100661,-0.100661
45.280,0.170871,-1.035573,0.100380,-0.100380
45.288,0.170703,-1.035548,0.100107,-0.100107
45.300,0.170536,-1.035525,0.099841,-0.099841
45.308,0.170183,-1.035461,0.099274,-0.099274
45.320,0.170009,-1.035430,0.099002,-0.099002
45.328,0.169836,-1.035401,0.098739,-0.098739
45.340,0.169494,-1.035337,0.098203,-0.098203
45.348,0.169324,-1.035304,0.097931,-0.097931
45.360,0.169156,-1.035271,0.097666,-0.097666
45.368,0.168989,-1.035240,0.097409,-0.097409
45.380,0.168675,-1.035176,0.096877,-0.096877
45.388,0.168519,-1.035145,0.096624,-0.096624
45.400,0.168365,-1.035114,0.096377,-0.096377
45.408,0.168225,-1.035081,0.096133,-0.096133
45.420,0.167947,-1.035016,0.095663,-0.095663
45.428,0.167810,-1.034984,0.095427,-0.095427
45.440,0.167688,-1.034933,0.095182,-0.095182
45.448,0.167563,-1.034882,0.094944,-0.094944
45.460,0.167316,-1.034781,0.094488,-0.094488
45.468,0.167193,-1.034725,0.094261,-0.094261
45.480,0.167071,-1.034670,0.094041,-0.094041
45.488,0.166948,-1.034615,0.093827,-0.093827
45.500,0.166710,-1.034507,0.093406,-0.093406
45.508,0.166594,-1.034455,0.093200,-0.093200
45.520,0.166474,-1.034401,0.092999,-0.092999
45.528,0.166355,-1.034348,0.092804,-0.092804
45.540,0.166091,-1.034249,0.092394,-0.092394
45.548,0.165960,-1.034201,0.092177,-0.092177
45.560,0.165829,-1.034153,0.091966,-0.091966
45.568,0.165687,-1.034103,0.091742,-0.091742
45.580,0.165401,-1.034003,0.091311,-0.091311
45.588,0.165258,-1.033953,0.091105,-0.091105
45.600,0.165115,-1.033904,0.090904,-0.090904
45.608,0.164958,-1.033862,0.090681,-0.090681
45.620,0.164645,-1.033779,0.090246,-0.090246
45.628,0.164490,-1.033738,0.090038,-0.090038
45.640,0.164332,-1.033711,0.089803,-0.089803
45.648,0.164175,-1.033684,0.089575,-0.089575
45.660,0.163857,-1.033627,0.089137,-0.089137
45.668,0.163702,-1.033624,0.088897,-0.088897
45.680,0.163547,-1.033621,0.088664,-0.088664
45.688,0.163393,-1.033618,0.088437,-0.088437
45.700,0.163104,-1.033638,0.087981,-0.087981
45.708,0.162968,-1.033661,0.087754,-0.087754
45.720,0.162833,-1.033684,0.087532,-0.087532
45.728,0.162695,-1.033704,0.087316,-0.087316
45.740,0.162478,-1.033781,0.086818,-0.086818
45.748,0.162370,-1.033818,0.086579,-0.086579
45.760,0.162261,-1.033854,0.086346,-0.086346
45.768,0.162181,-1.033912,0.086099,-0.086099
45.780,0.162020,-1.034025,0.085627,-0.085627
45.788,0.161939,-1.034079,0.085401,-0.085401
45.800,0.161874,-1.034142,0.085157,-0.085157
45.808,0.161807,-1.034205,0.084919,-0.084919
45.820,0.161673,-1.034325,0.084462,-0.084462
45.828,0.161623,-1.034404,0.084213,-0.084213
45.840,0.161573,-1.034480,0.083971,-0.083971
45.848,0.161521,-1.034555,0.083734,-0.083734
45.860,0.161413,-1.034700,0.083276,-0.083276
45.868,0.161369,-1.034775,0.083035,-0.083035
45.880,0.161325,-1.034850,0.082801,-0.082801
45.888,0.161279,-1.034922,0.082574,-0.082574
45.900,0.161192,-1.035063,0.082110,-0.082110
45.908,0.161150,-1.035132,0.081873,-0.081873
45.920,0.161108,-1.035200,0.081643,-0.081643
45.928,0.161064,-1.035266,0.081419,-0.081419
45.940,0.160977,-1.035376,0.080931,-0.080931
45.948,0.160931,-1.035429,0.080696,-0.080696
45.960,0.160885,-1.035481,0.080468,-0.080468
45.968,0.160843,-1.035529,0.080221,-0.080221
45.980,0.160758,-1.035621,0.079739,-0.079739
45.988,0.160715,-1.035665,0.079507,-0.079507
46.000,0.160674,-1.035702,0.079262,-0.079262
46.008,0.160630,-1.035737,0.079022,-0.079022
46.020,0.160537,-1.035805,0.078561,-0.078561
46.028,0.160502,-1.035829,0.078322,-0.078322
46.040,0.160466,-1.035851,0.078089,-0.078089
46.048,0.160429,-1.035874,0.077862,-0.077862
46.060,0.160371,-1.035914,0.077407,-0.077407
46.068,0.160351,-1.035931,0.077180,-0.077180
46.080,0.160327,-1.035946,0.076958,-0.076958
46.088,0.160301,-1.035961,0.076741,-0.076741
46.100,0.160284,-1.035982,0.076289,-0.076289
46.108,0.160274,-1.035992,0.076072,-0.076072
46.120,0.160262,-1.036001,0.075860,-0.075860
46.128,0.160248,-1.036009,0.075653,-0.075653
46.140,0.160205,-1.036017,0.075244,-0.075244
46.148,0.160180,-1.036019,0.075044,-0.075044
